대상물 구분명(참고),대상물명,주소(지번),주소(도로명),주용도명,아파트여부,연면적(㎡),세대수,스프링클러,제연설비,물분무등,관할서,사용승인일,터널여부,등급대상,지상층수,지하층수,자체점검여부
[동별] 이삭빌딩,삼우빌딩,서울특별시 강남구 개포동 1228,서울특별시 강남구 논현로 64,복합건축물,N,1401.89,0.0,N,N,N,강남소방서,19921006.0,N,3급대상,6,2,Y
[개황] 대치2단지아파트,대치2단지아파트,서울특별시 강남구 개포동 12,서울특별시 강남구 개포로109길 9,공동주택,Y,97017.41,1758.0,Y,N,N,강남소방서,19921014.0,N,2급대상,15,1,Y
[동별] 대치2단지아파트,대치2단지아파트 209동,서울특별시 강남구 개포동 12,서울특별시 강남구 개포로109길 9,공동주택,Y,10695.46,239.0,Y,N,N,강남소방서,19921014.0,N,2급대상,15,1,Y
[동별] 대치2단지아파트,대치2단지아파트 210동,서울특별시 강남구 개포동 12,서울특별시 강남구 개포로109길 9,공동주택,Y,6458.47,119.0,Y,N,N,강남소방서,19921014.0,N,2급대상,15,1,Y
[동별] 대치2단지아파트,대치2단지아파트 211동,서울특별시 강남구 개포동 12,서울특별시 강남구 개포로109길 9,공동주택,Y,8831.56,164.0,Y,N,N,강남소방서,19921014.0,N,2급대상,15,1,Y
[동별] 대치2단지아파트,대치2단지아파트 212동,서울특별시 강남구 개포동 12,서울특별시 강남구 개포로109길 9,공동주택,Y,6458.47,119.0,Y,N,N,강남소방서,19921014.0,N,2급대상,15,1,Y
[동별] 대치2단지아파트,대치2단지아파트 213동,서울특별시 강남구 개포동 12,서울특별시 강남구 개포로109길 9,공동주택,Y,8523.83,135.0,Y,N,N,강남소방서,19921014.0,N,2급대상,15,1,Y
[동별] 대치2단지아파트,대치2단지아파트 214동,서울특별시 강남구 개포동 12,서울특별시 강남구 개포로109길 9,공동주택,Y,6586.13,149.0,Y,N,N,강남소방서,19921014.0,N,2급대상,15,1,Y
[동별] 대치2단지아파트,대치2단지아파트 215동,서울특별시 강남구 개포동 12,서울특별시 강남구 개포로109길 9,공동주택,Y,6586.13,149.0,Y,N,N,강남소방서,19921014.0,N,2급대상,15,1,Y
[동별] 대치2단지아파트,대치2단지아파트 216동,서울특별시 강남구 개포동 12,서울특별시 강남구 개포로109길 9,공동주택,Y,13044.46,238.0,Y,N,N,강남소방서,19921014.0,N,2급대상,15,1,Y
[동별] 대치2단지아파트,대치2단지아파트 217동,서울특별시 강남구 개포동 12,서울특별시 강남구 개포로109길 9,공동주택,Y,7919.6,119.0,Y,N,N,강남소방서,19921014.0,N,2급대상,15,1,Y
[동별] 대치2단지아파트,대치2단지아파트 218동,서울특별시 강남구 개포동 12,서울특별시 강남구 개포로109길 9,공동주택,Y,7919.6,119.0,Y,N,N,강남소방서,19921014.0,N,2급대상,15,1,Y
[동별] 대치2단지아파트,대치2단지아파트 219동,서울특별시 강남구 개포동 12,서울특별시 강남구 개포로109길 9,공동주택,Y,13993.7,208.0,Y,N,N,강남소방서,19921014.0,N,2급대상,15,1,Y
[개황] 개포3동주민센터,개포3동주민센터,서울특별시 강남구 개포동 12-6,서울특별시 강남구 개포로 607,업무시설,N,1322.74,0.0,N,N,N,강남소방서,19921031.0,N,3급대상,3,1,Y
[동별] 개포3동주민센터,일원2동사무소,서울특별시 강남구 개포동 12-6,서울특별시 강남구 개포로 607,업무시설,N,1322.74,0.0,N,N,N,강남소방서,19921031.0,N,3급대상,3,1,Y
[개황] 대치2단지상가,대치2단지상가,서울특별시 강남구 개포동 12,서울특별시 강남구 개포로109길 9,복합건축물,N,3810.91,0.0,Y,Y,N,강남소방서,19921014.0,N,2급대상,3,1,Y
[동별] 대치2단지상가,대치2단지상가,서울특별시 강남구 개포동 12,서울특별시 강남구 개포로109길 9,복합건축물,N,3810.91,0.0,Y,Y,N,강남소방서,19921014.0,N,2급대상,3,1,Y
[개황] 하상장애인복지관,하상장애인복지관,서울특별시 강남구 개포동  12-5,서울특별시 강남구 개포로 613,노유자시설,N,3068.25,0.0,N,N,N,강남소방서,19921216.0,N,2급대상,3,1,Y
[동별] 하상장애인복지관,하상회관,서울특별시 강남구 개포동 12-5,서울특별시 강남구 개포로 613,노유자시설,N,3068.25,0.0,N,N,N,강남소방서,19921216.0,N,2급대상,3,1,Y
[개황] 개포동성당,개포동성당,서울특별시 강남구 개포동 157-1,서울특별시 강남구 선릉로4길 25,종교시설,N,9312.99,0.0,Y,Y,N,강남소방서,19921216.0,N,2급대상,4,3,Y
[동별] 개포동성당,개포동천주교회,서울특별시 강남구 개포동 157-1,서울특별시 강남구 선릉로4길 25,종교시설,N,9312.99,0.0,Y,Y,N,강남소방서,19921216.0,N,2급대상,4,3,Y
[개황] 광혜빌딩,광혜빌딩,서울특별시 강남구 개포동 1231-2,서울특별시 강남구 개포로22길 6,복합건축물,N,895.0,0.0,Y,N,N,강남소방서,19921202.0,N,3급대상,5,1,Y
[동별] 광혜빌딩,광혜빌딩,서울특별시 강남구 개포동 1231-2,서울특별시 강남구 개포로22길 6,복합건축물,N,895.0,0.0,Y,N,N,강남소방서,19921202.0,N,3급대상,5,1,Y
[개황] 선린빌딩,선린빌딩,서울특별시 강남구 개포동 1226,서울특별시 강남구 논현로16길 14,근린생활시설,N,1415.67,0.0,N,N,N,강남소방서,19930417.0,N,3급대상,5,2,Y
[동별] 선린빌딩,선린빌딩,서울특별시 강남구 개포동 1226,서울특별시 강남구 논현로16길 14,근린생활시설,N,1415.67,0.0,N,N,N,강남소방서,19930417.0,N,3급대상,5,2,Y
[개황] 개포변전소,개포변전소,서울특별시 강남구 개포동 971,서울특별시 강남구 양재대로 580,업무시설,N,2513.3,0.0,N,N,Y,강남소방서,19941229.0,N,2급대상,3,1,Y
[동별] 개포변전소,개포변전소,서울특별시 강남구 개포동 971,서울특별시 강남구 양재대로 580,업무시설,N,2513.3,0.0,N,N,Y,강남소방서,19941229.0,N,2급대상,3,1,Y
[개황] 선광빌딩,선광빌딩,서울특별시 강남구 개포동 1212-3,서울특별시 강남구 개포로 250,복합건축물,N,1074.0,6.0,N,N,N,강남소방서,19930402.0,N,3급대상,5,1,Y
[동별] 선광빌딩,선광빌딩,서울특별시 강남구 개포동 1212-3,서울특별시 강남구 개포로 250,복합건축물,N,1074.0,6.0,N,N,N,강남소방서,19930402.0,N,3급대상,5,1,Y
[개황] 동성빌딩,동성빌딩,서울특별시 강남구 개포동 1229-11,서울특별시 강남구 논현로 70,복합건축물,N,1253.0,0.0,N,N,N,강남소방서,19930512.0,N,3급대상,6,1,Y
[동별] 동성빌딩,동성빌딩,서울특별시 강남구 개포동 1229-11,서울특별시 강남구 논현로 70,복합건축물,N,1253.0,0.0,N,N,N,강남소방서,19930512.0,N,3급대상,6,1,Y
[개황] 우림빌딩,우림빌딩,서울특별시 강남구 개포동 1229-12,서울특별시 강남구 논현로 68,복합건축물,N,813.6,,N,N,N,강남소방서,19930517.0,N,3급대상,5,1,Y
[동별] 우림빌딩,우림빌딩,서울특별시 강남구 개포동 1229-12,서울특별시 강남구 논현로 68,복합건축물,N,813.6,,N,N,N,강남소방서,19930517.0,N,3급대상,5,1,Y
[개황] 유림빌딩(라운지),유림빌딩(라운지),서울특별시 강남구 개포동 1163-8,서울특별시 강남구 양재대로 333,복합건축물,N,1092.0,,N,N,N,강남소방서,19930608.0,N,3급대상,5,2,Y
[동별] 유림빌딩(라운지),유림빌딩,서울특별시 강남구 개포동 1163-8,서울특별시 강남구 양재대로 333,복합건축물,N,1092.0,,N,N,N,강남소방서,19930608.0,N,3급대상,5,2,Y
[개황] 우신빌딩(한빛빌딩),우신빌딩(한빛빌딩),서울특별시 강남구 개포동 1184-14,서울특별시 강남구 논현로8길 47,복합건축물,N,656.0,,N,N,N,강남소방서,19930918.0,N,3급대상,5,1,Y
[동별] 우신빌딩(한빛빌딩),한빛선교교회빌딩,서울특별시 강남구 개포동 1184-14,서울특별시 강남구 논현로8길 47,복합건축물,N,656.0,,N,N,N,강남소방서,19930918.0,N,3급대상,5,1,Y
[개황] 코인빌딩(구.더블유에스엘인터),코인빌딩(구.더블유에스엘인터),서울특별시 강남구 개포동 1229-9,서울특별시 강남구 논현로 74,복합건축물,N,1441.0,0.0,N,N,N,강남소방서,19930903.0,N,3급대상,6,2,Y
[동별] 코인빌딩(구.더블유에스엘인터),코인빌딩,서울특별시 강남구 개포동 1229-9,서울특별시 강남구 논현로 74,복합건축물,N,1441.0,0.0,N,N,N,강남소방서,19930903.0,N,3급대상,6,2,Y
[개황] 우창빌딩,우창빌딩,서울특별시 강남구 개포동 1218,서울특별시 강남구 개포로24길 6,복합건축물,N,1267.0,,N,N,N,강남소방서,19940121.0,N,3급대상,6,1,Y
[동별] 우창빌딩,우창빌딩,서울특별시 강남구 개포동 1218,서울특별시 강남구 개포로24길 6,복합건축물,N,1267.0,,N,N,N,강남소방서,19940121.0,N,3급대상,6,1,Y
[개황] 형지빌딩,형지빌딩,서울특별시 강남구 개포동 1242,서울특별시 강남구 개포로15길 32,업무시설,N,1807.0,0.0,N,N,N,강남소방서,19931019.0,N,3급대상,6,1,Y
[동별] 형지빌딩,샤트렌빌딩,서울특별시 강남구 개포동 1242,서울특별시 강남구 개포로15길 32,업무시설,N,1807.0,0.0,N,N,N,강남소방서,19931019.0,N,3급대상,6,1,Y
[개황] 개포현대아파트,개포현대아파트,서울특별시 강남구 개포동 172-3,서울특별시 강남구 선릉로18길 12,공동주택,Y,3730.0,18.0,Y,N,N,강남소방서,19940222.0,N,2급대상,9,1,Y
[동별] 개포현대아파트,현대빌라트,서울특별시 강남구 개포동 172-3,서울특별시 강남구 선릉로18길 12,공동주택,Y,3730.0,18.0,Y,N,N,강남소방서,19940222.0,N,2급대상,9,1,Y
[개황] 개포현대6차아파트(구.현대포이아파트),개포현대6차아파트(구.현대포이아파트),서울특별시 강남구 개포동 1242-2,서울특별시 강남구 개포로15길 32-8,공동주택,Y,3313.95,19.0,Y,N,N,강남소방서,19931217.0,N,2급대상,8,1,Y
[동별] 개포현대6차아파트(구.현대포이아파트),개포현대6차아파트 601동,서울특별시 강남구 개포동 1242-2,서울특별시 강남구 개포로15길 32-8,공동주택,Y,3313.95,19.0,Y,N,N,강남소방서,19931217.0,N,2급대상,8,1,Y
[개황] 조일빌딩,조일빌딩,서울특별시 강남구 개포동 1237-13,서울특별시 강남구 논현로18길 21,복합건축물,N,798.0,,N,N,N,강남소방서,19931116.0,N,3급대상,5,1,Y
[동별] 조일빌딩,장수빌딩,서울특별시 강남구 개포동 1237-13,서울특별시 강남구 논현로18길 21,복합건축물,N,798.0,,N,N,N,강남소방서,19931116.0,N,3급대상,5,1,Y
[개황] 강남구민체육관,강남구민체육관,서울특별시 강남구 개포동 1271,서울특별시 강남구 개포로28길 47,운동시설,N,2494.36,0.0,N,N,N,강남소방서,19931231.0,N,2급대상,3,1,Y
[동별] 강남구민체육관,강남구민체육관,서울특별시 강남구 개포동 1271,서울특별시 강남구 개포로28길 47,운동시설,N,2494.36,0.0,N,N,N,강남소방서,19931231.0,N,2급대상,3,1,Y
[개황] 개포실업빌딩 (구스피치학원(우정욱건물),개포실업빌딩 (구스피치학원(우정욱건물),서울특별시 강남구 개포동 160-9,서울특별시 강남구 선릉로6길 19,복합건축물,N,980.79,,N,N,N,강남소방서,19940224.0,N,3급대상,4,1,Y
[동별] 개포실업빌딩 (구스피치학원(우정욱건물),우정욱건물,서울특별시 강남구 개포동 160-9,서울특별시 강남구 선릉로6길 19,복합건축물,N,980.79,,N,N,N,강남소방서,19940224.0,N,3급대상,4,1,Y
[개황] 개포1230빌딩,개포1230빌딩,서울특별시 강남구 개포동 1230,서울특별시 강남구 논현로16길 11,업무시설,N,3142.82,0.0,Y,N,N,강남소방서,19940704.0,N,2급대상,5,2,Y
[동별] 개포1230빌딩,유덕빌딩,서울특별시 강남구 개포동 1230,서울특별시 강남구 논현로16길 11,업무시설,N,3142.82,0.0,Y,N,N,강남소방서,19940704.0,N,2급대상,5,2,Y
[개황] 이손빌딩,이손빌딩,서울특별시 강남구 개포동 1229-3,서울특별시 강남구 논현로 84,근린생활시설,N,1442.85,0.0,Y,N,N,강남소방서,19940707.0,N,3급대상,8,1,Y
[동별] 이손빌딩,(주)왓츠피데 건물,서울특별시 강남구 개포동 1229-3,서울특별시 강남구 논현로 84,근린생활시설,N,1442.85,0.0,Y,N,N,강남소방서,19940707.0,N,3급대상,8,1,Y
[개황] 아택플러스,아택플러스,서울특별시 강남구 개포동 1230-2,서울특별시 강남구 개포로20길 24-7,복합건축물,N,696.18,,N,N,N,강남소방서,19940817.0,N,3급대상,5,1,Y
[동별] 아택플러스,아택플러스,서울특별시 강남구 개포동 1230-2,서울특별시 강남구 개포로20길 24-7,복합건축물,N,696.18,,N,N,N,강남소방서,19940817.0,N,3급대상,5,1,Y
[개황] 서흥빌딩,서흥빌딩,서울특별시 강남구 개포동 1163-5,서울특별시 강남구 논현로 8,근린생활시설,N,1077.2,0.0,N,N,N,강남소방서,19950218.0,N,3급대상,6,1,Y
[동별] 서흥빌딩,서흥빌딩,서울특별시 강남구 개포동 1163-5,서울특별시 강남구 논현로 8,근린생활시설,N,1077.2,0.0,N,N,N,강남소방서,19950218.0,N,3급대상,6,1,Y
[개황] 동서빌딩,동서빌딩,서울특별시 강남구 개포동 1184-9,서울특별시 강남구 개포로22길 80,복합건축물,N,1185.0,,N,N,N,강남소방서,19950308.0,N,3급대상,7,1,Y
[동별] 동서빌딩,동서빌딩,서울특별시 강남구 개포동 1184-9,서울특별시 강남구 개포로22길 80,복합건축물,N,1185.0,,N,N,N,강남소방서,19950308.0,N,3급대상,7,1,Y
[개황] 쌍용개포아파트,쌍용개포아파트,서울특별시 강남구 개포동 655-3,서울특별시 강남구 언주로 101,복합건축물,N,5273.0,,Y,N,N,강남소방서,19950331.0,N,2급대상,10,1,Y
[동별] 쌍용개포아파트,쌍용개포아파트,서울특별시 강남구 개포동 655-3,서울특별시 강남구 언주로 101,복합건축물,N,5273.0,,Y,N,N,강남소방서,19950331.0,N,2급대상,10,1,Y
[개황] 풍양빌딩,풍양빌딩,서울특별시 강남구 개포동 1231-11,서울특별시 강남구 개포로22길 26,복합건축물,N,1730.0,,Y,N,N,강남소방서,19950509.0,N,2급대상,5,1,Y
[동별] 풍양빌딩,풍양빌딩,서울특별시 강남구 개포동 1231-11,서울특별시 강남구 개포로22길 26,복합건축물,N,1730.0,,Y,N,N,강남소방서,19950509.0,N,2급대상,5,1,Y
[개황] 능인선원,능인선원,서울특별시 강남구 개포동 1055,서울특별시 강남구 양재대로 340,종교시설,N,11729.0,0.0,Y,N,N,강남소방서,19950629.0,N,2급대상,3,5,Y
[동별] 능인선원,능인선원복지관,서울특별시 강남구 개포동 1055,서울특별시 강남구 양재대로 340,종교시설,N,11729.0,0.0,Y,N,N,강남소방서,19950625.0,N,2급대상,3,5,Y
[개황] 석탑프라자(개포3동주민센터),석탑프라자(개포3동주민센터),서울특별시 강남구 개포동 12-4,서울특별시 강남구 개포로 615,복합건축물,N,16074.93,0.0,Y,Y,N,강남소방서,19950821.0,N,1급대상,9,4,Y
[동별] 석탑프라자(개포3동주민센터),석탑프라자,서울특별시 강남구 개포동 12-4,서울특별시 강남구 개포로 615,복합건축물,N,16074.93,0.0,Y,Y,N,강남소방서,19950821.0,N,1급대상,9,4,Y
[개황] 남현빌딩,남현빌딩,서울특별시 강남구 개포동 1228-6,서울특별시 강남구 논현로 52,복합건축물,N,1434.0,,N,N,N,강남소방서,19960531.0,N,3급대상,4,2,Y
[동별] 남현빌딩,남현빌딩,서울특별시 강남구 개포동 1228-6,서울특별시 강남구 논현로 52,복합건축물,N,1434.0,,N,N,N,강남소방서,19960531.0,N,3급대상,4,2,Y
[개황] 개포렉스힐,개포렉스힐,서울특별시 강남구 개포동 157-9,서울특별시 강남구 선릉로4길 19,복합건축물,N,1440.05,,N,N,N,강남소방서,20111116.0,N,3급대상,7,2,Y
[동별] 개포렉스힐,개포렉스힐(구.김해옥 건물),서울특별시 강남구 개포동 157-9,서울특별시 강남구 선릉로4길 19,복합건축물,N,1440.05,,N,N,N,강남소방서,19960531.0,N,3급대상,7,2,Y
[개황] 지성빌딩,지성빌딩,서울특별시 강남구 개포동 1229-5,서울특별시 강남구 논현로 80,복합건축물,N,1942.54,0.0,Y,N,N,강남소방서,19960913.0,N,2급대상,6,2,Y
[동별] 지성빌딩,지성빌딩,서울특별시 강남구 개포동 1229-5,서울특별시 강남구 논현로 80,근린생활시설,N,1942.54,0.0,Y,N,N,강남소방서,19960913.0,N,2급대상,6,2,Y
[개황] 세영빌딩,세영빌딩,서울특별시 강남구 개포동 1228-1,서울특별시 강남구 논현로 62,복합건축물,N,1184.0,,N,N,N,강남소방서,19961019.0,N,3급대상,5,1,Y
[동별] 세영빌딩,세영빌딩,서울특별시 강남구 개포동 1228-1,서울특별시 강남구 논현로 62,복합건축물,N,1184.0,,N,N,N,강남소방서,19961019.0,N,3급대상,5,1,Y
[개황] 더샵그린아파트,더샵그린아파트,서울특별시 강남구 개포동 1167,서울특별시 강남구 논현로4길 28,공동주택,Y,5175.78,19.0,Y,N,N,강남소방서,19960923.0,N,2급대상,10,1,Y
[동별] 더샵그린아파트,더？그린아파트,서울특별시 강남구 개포동 1167,서울특별시 강남구 논현로4길 28,공동주택,Y,5175.78,19.0,Y,N,N,강남소방서,19960923.0,N,2급대상,10,1,Y
[개황] 오성빌딩(준빌딩),오성빌딩(준빌딩),서울특별시 강남구 개포동 168-5,서울특별시 강남구 선릉로 38,복합건축물,N,1774.26,,N,N,N,강남소방서,19961206.0,N,3급대상,7,1,Y
